xh	xm	sfz	lxdh	nj	bj	bzr	zy	xy	xx	cjsj
16042325	宋某	111111	18270234361	2016	160423	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16042326	王某某	111111	18270234361	2016	160423	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16042328	晏某某	111111	18270234361	2016	160423	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16042329	虞某某	111111	18270234361	2016	160423	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16042330	曾某	111111	18270234361	2016	160423	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16042331	钟某某	111111	18270234361	2016	160423	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16042332	邹某	111111	18270234361	2016	160423	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16042333	汪某某	111111	18270234361	2016	160423	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16042334	马某某	111111	18270234361	2016	160423	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043101	来某某	111111	18270234361	2016	160431	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043102	柳某某	111111	18270234361	2016	160431	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043103	吴某某	111111	18270234361	2016	160431	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043104	余某	111111	18270234361	2016	160431	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043105	李某某	111111	18270234361	2016	160431	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043106	罗某某	111111	18270234361	2016	160431	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043107	黄某某	111111	18270234361	2016	160431	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043108	何某	111111	18270234361	2016	160431	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043109	王某某	111111	18270234361	2016	160431	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043110	梁某某	111111	18270234361	2016	160431	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043111	张某某	111111	18270234361	2016	160431	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043112	冯某	111111	18270234361	2016	160431	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043113	陈某	111111	18270234361	2016	160431	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043114	邓某某	111111	18270234361	2016	160431	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043115	胡某	111111	18270234361	2016	160431	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043116	黄某某	111111	18270234361	2016	160431	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043117	黄某	111111	18270234361	2016	160431	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043118	黄某某	111111	18270234361	2016	160431	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043119	李某某	111111	18270234361	2016	160431	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043120	梁某	111111	18270234361	2016	160431	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043121	刘某某	111111	18270234361	2016	160431	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043122	罗某某	111111	18270234361	2016	160431	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043124	汪某某	111111	18270234361	2016	160431	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043125	王某某	111111	18270234361	2016	160431	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043126	魏某某	111111	18270234361	2016	160431	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043127	夏某某	111111	18270234361	2016	160431	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043128	徐某	111111	18270234361	2016	160431	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043129	叶某	111111	18270234361	2016	160431	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043130	余某某	111111	18270234361	2016	160431	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043131	钟某某	111111	18270234361	2016	160431	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043132	周某某	111111	18270234361	2016	160431	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043133	周某某	111111	18270234361	2016	160431	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043134	刘某	111111	18270234361	2016	160431	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043135	王某	111111	18270234361	2016	160431	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043136	蒋某某	111111	18270234361	2016	160431	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043201	王某某	111111	18270234361	2016	160432	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043202	胡某某	111111	18270234361	2016	160432	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043203	周某某	111111	18270234361	2016	160432	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043205	莫某某	111111	18270234361	2016	160432	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043206	赖某某	111111	18270234361	2016	160432	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043207	杨某某	111111	18270234361	2016	160432	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043208	覃某某	111111	18270234361	2016	160432	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043209	王某某	111111	18270234361	2016	160432	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043210	赵某某	111111	18270234361	2016	160432	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043211	王某某	111111	18270234361	2016	160432	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043212	曹某某	111111	18270234361	2016	160432	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043213	程某	111111	18270234361	2016	160432	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043214	龚某某	111111	18270234361	2016	160432	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043215	郭某某	111111	18270234361	2016	160432	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043216	赖某某	111111	18270234361	2016	160432	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043217	李某	111111	18270234361	2016	160432	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043218	林某某	111111	18270234361	2016	160432	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043219	刘某	111111	18270234361	2016	160432	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043220	刘某某	111111	18270234361	2016	160432	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043221	刘某	111111	18270234361	2016	160432	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043222	刘某某	111111	18270234361	2016	160432	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043223	彭某某	111111	18270234361	2016	160432	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043224	邱某某	111111	18270234361	2016	160432	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043225	饶某	111111	18270234361	2016	160432	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043226	吴某某	111111	18270234361	2016	160432	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043227	席某某	111111	18270234361	2016	160432	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043228	谢某某	111111	18270234361	2016	160432	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043229	徐某某	111111	18270234361	2016	160432	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043230	杨某某	111111	18270234361	2016	160432	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043231	曾某某	111111	18270234361	2016	160432	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043232	张某某	111111	18270234361	2016	160432	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043233	章某某	111111	18270234361	2016	160432	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16043235	陈某某	111111	18270234361	2016	160432	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16044101	赵某某	111111	18270234361	2016	160441	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16044102	桂某某	111111	18270234361	2016	160441	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16044103	李某某	111111	18270234361	2016	160441	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16044104	卢某某	111111	18270234361	2016	160441	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16044105	王某	111111	18270234361	2016	160441	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16044106	赖某某	111111	18270234361	2016	160441	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16044107	冯某	111111	18270234361	2016	160441	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16044108	黄某	111111	18270234361	2016	160441	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16044109	尚某某	111111	18270234361	2016	160441	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16044110	冯某	111111	18270234361	2016	160441	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16044112	王某某	111111	18270234361	2016	160441	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16044114	陈某某	111111	18270234361	2016	160441	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16044115	邓某某	111111	18270234361	2016	160441	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16044116	郭某某	111111	18270234361	2016	160441	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16044117	胡某某	111111	18270234361	2016	160441	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16044118	吉某	111111	18270234361	2016	160441	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16044119	李某某	111111	18270234361	2016	160441	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16044120	罗某	111111	18270234361	2016	160441	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16044121	王某某	111111	18270234361	2016	160441	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16044122	习某某	111111	18270234361	2016	160441	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16044123	谢某某	111111	18270234361	2016	160441	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16044124	辛某某	111111	18270234361	2016	160441	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16044125	严某	111111	18270234361	2016	160441	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16044126	叶某某	111111	18270234361	2016	160441	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16044128	游某某	111111	18270234361	2016	160441	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16044129	袁某某	111111	18270234361	2016	160441	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16044130	詹某某	111111	18270234361	2016	160441	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16044131	张某某	111111	18270234361	2016	160441	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16044132	周某某	111111	18270234361	2016	160441	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16044133	邹某某	111111	18270234361	2016	160441	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16044134	邢某某	111111	18270234361	2016	160441	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
